"name","screen_name","text","polarity","subjectivity","label"
"Leila Fourie","LeilaFourie","RT @wef: Demonetization in #India: A political and monetary miracle? https://t.co/fVaqWJ60eH https://t.co/8HVNtCYul0","0.00","0.10","NEGATIVE"
"SANTOSH SANDHU","santosh20021983","RT @AskAnshul: CBI books 12 people over shell companies accounts in Axis Bank. Still expecting action on Axis corrupt officials. They ruine…","-0.20","0.55","NEGATIVE"
"Adam Rogers","AdamRogers2030","Demonetization in #India: A political and monetary miracle? https://t.co/BXGHj5skUH by #wef https://t.co/MPSnePE3EB","0.00","0.10","NEGATIVE"
"Praveen Kumar","thisispraveen","RT @wef: Demonetization in #India: A political and monetary miracle? https://t.co/fVaqWJ60eH https://t.co/8HVNtCYul0","0.00","0.10","NEGATIVE"
"Ajit Waghmare","WaghmareAjit","RT @sarduski: Amazing thread. If we had real 'youth' in this country, we would never have had fucking demonetization and Aadhar. https://t.…","0.07","0.67","POSITIVE"
"vthacker","VarshaThacker","RT @pGurus1: 30-min talk, crisp &amp; informative on how Demonetization has taken the cash component out of Real Estate transactions https://t.…","0.23","0.36","POSITIVE"
"Alejandro Prince","alxprince","RT @wef: Demonetization in #India: A political and monetary miracle? https://t.co/fVaqWJ60eH https://t.co/8HVNtCYul0","0.00","0.10","NEGATIVE"
"#VandeMataram#","PrashCKNambiar","RT @pGurus1: 30-min talk, crisp &amp; informative on how Demonetization has taken the cash component out of Real Estate transactions https://t.…","0.23","0.36","POSITIVE"
"GAURAV DUTT【#BMJ】","GDuttTweets","RT @NKDeewan: @DevishaGarg BJP got 325 seats out of 403 and they said demonetization disaster and babaji ka thullu, Lol...I think intoleran…","0.00","0.00","NEGATIVE"
"Michael Kleber","KleebsM","RT @wef: Demonetization in #India: A political and monetary miracle? https://t.co/fVaqWJ60eH https://t.co/8HVNtCYul0","0.00","0.10","NEGATIVE"
"Chaiwala","IndiaPran","RT @SreeIyer1: 30-min talk, crisp &amp; informative on how Demonetization has taken the cash component out of Real Estate transactions https://…","0.23","0.36","POSITIVE"
"Ben","Lets_Play_Ben","RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everyth…","0.09","0.31","POSITIVE"
"Krzysztof Waśniewski","KrzysztofWaniew","RT @wef: Demonetization in #India: A political and monetary miracle? https://t.co/fVaqWJ60eH https://t.co/8HVNtCYul0","0.00","0.10","NEGATIVE"
"Utsav Khandelwal","Yosemiteneer","RT @wef: Demonetization in #India: A political and monetary miracle? https://t.co/fVaqWJ60eH https://t.co/8HVNtCYul0","0.00","0.10","NEGATIVE"
"Massimiliano Gattoni","maxgattoni","Demonetization in #India: A political and monetary miracle? https://t.co/OCcxndUIhF https://t.co/SIeHJa2TiE","0.00","0.10","NEGATIVE"
"melchor dfc escarcha","mdf_escarcha","RT @wef: Demonetization in #India: A political and monetary miracle? https://t.co/fVaqWJ60eH https://t.co/8HVNtCYul0","0.00","0.10","NEGATIVE"
"ANTONIO NEIRA","ANeira_V","RT @wef: Demonetization in #India: A political and monetary miracle? https://t.co/fVaqWJ60eH https://t.co/8HVNtCYul0","0.00","0.10","NEGATIVE"
"Rajib Sarkar","rajibsarkar","Demonetization in India: A political and monetary miracle?  https://t.co/40rPKTaTjo","0.00","0.10","NEGATIVE"
"Rahul Roshan","rahulroshans","RT @wef: Demonetization in #India: A political and monetary miracle? https://t.co/fVaqWJ60eH https://t.co/8HVNtCYul0","0.00","0.10","NEGATIVE"
"RUDAHANGARWA Ignace","rudahangarwa","RT @wef: Demonetization in #India: A political and monetary miracle? https://t.co/fVaqWJ60eH https://t.co/8HVNtCYul0","0.00","0.10","NEGATIVE"
"Vamsy K","VamceK","Demonetization in #India: A political and monetary miracle? https://t.co/kaFFhCOfJa https://t.co/5TCZsOVdHY #BizTips","0.00","0.10","NEGATIVE"
"saurabh srivastava","saurabhsri2000","RT @wef: Demonetization in #India: A political and monetary miracle? https://t.co/fVaqWJ60eH https://t.co/8HVNtCYul0","0.00","0.10","NEGATIVE"
"Arndt Podzus","arndtpodzus","Demonetization in #India: A political and monetary miracle? https://t.co/lU58kgLOvK https://t.co/RFU5epIa27","0.00","0.10","NEGATIVE"
"Luv_Madz","Chandrika2908","RT @wef: Demonetization in #India: A political and monetary miracle? https://t.co/fVaqWJ60eH https://t.co/8HVNtCYul0","0.00","0.10","NEGATIVE"
"#HappyGoy 😀","CircusMaximus14","RT @wef: Demonetization in #India: A political and monetary miracle? https://t.co/fVaqWJ60eH https://t.co/8HVNtCYul0","0.00","0.10","NEGATIVE"
"Sunil Ghate","SunilGhate1","RT @wef: Demonetization in #India: A political and monetary miracle? https://t.co/fVaqWJ60eH https://t.co/8HVNtCYul0","0.00","0.10","NEGATIVE"
"World Economic Forum","wef","Demonetization in #India: A political and monetary miracle? https://t.co/fVaqWJ60eH https://t.co/8HVNtCYul0","0.00","0.10","NEGATIVE"
"🇮🇳Bijoy","jiboyv","RT @SreeIyer1: 30-min talk, crisp &amp; informative on how Demonetization has taken the cash component out of Real Estate transactions https://…","0.23","0.36","POSITIVE"
"venkata Reddy","venkatareddy55","RT @pGurus1: 30-min talk, crisp &amp; informative on how Demonetization has taken the cash component out of Real Estate transactions https://t.…","0.23","0.36","POSITIVE"
"Utkarsh srivastava","Utkarsh_sriv2n","@narendramodi pls stop making fool of people and really Act. It's high time. Demonetization u cud do.. but No action against corrupt babus!!","-0.12","0.46","NEGATIVE"
"Jhoola Sharma","jhoola7","RT @SreeIyer1: 30-min talk, crisp &amp; informative on how Demonetization has taken the cash component out of Real Estate transactions https://…","0.23","0.36","POSITIVE"
"Prasanna","prasanv","@PMOIndia @narendramodi Lol..Then pls let us know what u did with #demonetization and wat is the result. @PMOIndia","0.00","0.00","NEGATIVE"
"विष्णू कल्याणकर","kalyankar_vish","RT @SreeIyer1: 30-min talk, crisp &amp; informative on how Demonetization has taken the cash component out of Real Estate transactions https://…","0.23","0.36","POSITIVE"
"Little Big Man","RealJohnnyAya","so some YouTube creators have gone from making $100,000 a month in revenue, to $100 a month after demonetization due to new rules","0.01","0.41","POSITIVE"
"#DestroyTheAadhaar","Stupidosaur","RT @Stupidosaur: @centerofright ECI giving us bullshit, like RBI gaving bullshit about demonetization. Can ECI answer these questions? Or u…","0.00","0.00","NEGATIVE"
"#DestroyTheAadhaar","Stupidosaur","@centerofright ECI giving us bullshit, like RBI gaving bullshit about demonetization. Can ECI answer these question… https://t.co/2IDjwnir4w","0.00","0.00","NEGATIVE"
"V Takiar","VTakiar","RT @SreeIyer1: 30-min talk, crisp &amp; informative on how Demonetization has taken the cash component out of Real Estate transactions https://…","0.23","0.36","POSITIVE"
"deepika","grmickey","RT @SreeIyer1: 30-min talk, crisp &amp; informative on how Demonetization has taken the cash component out of Real Estate transactions https://…","0.23","0.36","POSITIVE"
"deepika","grmickey","RT @pGurus1: 30-min talk, crisp &amp; informative on how Demonetization has taken the cash component out of Real Estate transactions https://t.…","0.23","0.36","POSITIVE"
"the old man","Troupple","RT @mrbuntyking: On the subject of YouTube's Demonetization issues... https://t.co/YkRapOxC2G","-0.17","0.33","NEGATIVE"
"Sunjay V","vaidu911","RT @ranganaathan: Gurumurthy on how Demonetization has impacted Real Estate, Jobs https://t.co/1Yd0N9cNv7 via @PGurus1","0.20","0.30","POSITIVE"
"tech Ingenuity","TechIngenuity","YouTube Partner Program Updates! Channel DeMonetization | Greatest Updat... https://t.co/DotcvQdoIZ","1.00","1.00","POSITIVE"
"Rishi Choudhary","RishiChoudhary","RT @SreeIyer1: 30-min talk, crisp &amp; informative on how Demonetization has taken the cash component out of Real Estate transactions https://…","0.23","0.36","POSITIVE"
"Raf Abreu","thetailchaser","RT @RaoulGMI: For all of you who joined my Twitter feed on the #India story. Here is the podcast from @realvision on the topic. https://t.c…","0.00","0.00","NEGATIVE"
"Matthew McKenzie","JediTimarick","I liked a @YouTube video from @roamingmil https://t.co/xKM94VbuLI Totalitarian Social Media: Demonetization, Censorship &amp; Shadowbans","0.32","0.43","POSITIVE"
"Mark Yusko","MarkYusko","RT @RaoulGMI: For all of you who joined my Twitter feed on the #India story. Here is the podcast from @realvision on the topic. https://t.c…","0.00","0.00","NEGATIVE"
"$H.E.L.L.O.N","Bellevue_Ent","@YouTube this is happening way too often #demonetization #censorship #adsense","0.00","0.00","NEGATIVE"
"Prabhat Vaisnav","vprabhat01","RT @_YogendraYadav: Good news: Mr RBI Gov can speak!
Did anyone hear him speak on loan waiver for corporates? 
Or on demonetization?
https:…","0.88","0.60","POSITIVE"
"विनीत","VINEET4BJP","RT @NKDeewan: @DevishaGarg BJP got 325 seats out of 403 and they said demonetization disaster and babaji ka thullu, Lol...I think intoleran…","0.00","0.00","NEGATIVE"
"Welcome In Omikron","AboveUp","Kinda weird seeing a lot of the big YT names on there since that demonetization stuff started.","-0.25","0.55","NEGATIVE"
"Shailesh Mishra","shaileshmishra","RT @SreeIyer1: 30-min talk, crisp &amp; informative on how Demonetization has taken the cash component out of Real Estate transactions https://…","0.23","0.36","POSITIVE"
"Little Shrimp","shrimp_shrimpy","YouTube gun channels rocked by demonetization (VIDEOS) https://t.co/8LO5j4sWcN","0.00","0.00","NEGATIVE"
"FredSandford87","RealDead67","YouTube gun channels rocked by demonetization (VIDEOS) https://t.co/ZT5KzCfTZc","0.00","0.00","NEGATIVE"
"N.Morgan","NM99791307","YouTube gun channels rocked by demonetization (VIDEOS) https://t.co/24qdfz9AQS","0.00","0.00","NEGATIVE"
"alternativenewstome1","newstome72","YouTube gun channels rocked by demonetization (VIDEOS) https://t.co/SO1JOb3SX1","0.00","0.00","NEGATIVE"
"InkMe","inkme211","YouTube gun channels rocked by demonetization (VIDEOS) https://t.co/jKaommqeuu","0.00","0.00","NEGATIVE"
"Anonymous5595","anonymous5595","YouTube gun channels rocked by demonetization (VIDEOS) https://t.co/wLRy8zEqCk","0.00","0.00","NEGATIVE"
"max_smith","max_smith","YouTube Demonetization Controversy Celebrity Gossip News: https://t.co/NA5P8W1hWJ via @YouTube","0.00","0.00","NEGATIVE"
"Syed Aziz Ahmad","SyedAzizAhmad3","RT @rsprasad: Digital Payments initiative after demonetization, designed to reduce usage of cash and strengthen the footprint of Digital Ec…","0.00","0.00","NEGATIVE"
"🌸Allie Jasmine🌸","Real_Ms_Allie","I liked a @YouTube video from @roamingmil https://t.co/9tsUcgDgvx Totalitarian Social Media: Demonetization, Censorship &amp; Shadowbans","0.32","0.43","POSITIVE"
"Nitin Kapgate","NitinKapgate","RT @SreeIyer1: 30-min talk, crisp &amp; informative on how Demonetization has taken the cash component out of Real Estate transactions https://…","0.23","0.36","POSITIVE"
"Chris Guida","cguida6","RT @jp_koning: Narendra Modi got the idea for demonetization from this 1977 episode of M*A*S*H? https://t.co/phdL7VzfGI","0.00","0.00","NEGATIVE"
"hindubhakth","hindu1981","RT @SreeIyer1: 30-min talk, crisp &amp; informative on how Demonetization has taken the cash component out of Real Estate transactions https://…","0.23","0.36","POSITIVE"
"Ravi Teja","raviteja4uuu","RT @SreeIyer1: 30-min talk, crisp &amp; informative on how Demonetization has taken the cash component out of Real Estate transactions https://…","0.23","0.36","POSITIVE"
"Alex Millar","bitcoin3000","RT @jp_koning: Narendra Modi got the idea for demonetization from this 1977 episode of M*A*S*H? https://t.co/phdL7VzfGI","0.00","0.00","NEGATIVE"
"S.N.A.Subramanian","ramusha1983","RT @msreeni: @sgurumurthy @rvaidya2000 @adhia03 Do u agree that ₹2000,500 to remain as we push for more transparency https://t.co/q2eJ3JJdQ…","0.50","0.50","POSITIVE"
"Johnny Rock U","JohnnyRockU10","RT @dennelo67: Obama GAVE up USA control of the whole damn internet to UN 4 months prior 2 leaving WH &amp; now this. CENSORSHIP coming https:/…","0.10","0.20","POSITIVE"
"Bhaskar G","Bhaskarg77G","RT @SreeIyer1: 30-min talk, crisp &amp; informative on how Demonetization has taken the cash component out of Real Estate transactions https://…","0.23","0.36","POSITIVE"
"Not That Modi","CommunalModi","@narendramodi @SwedishPM My thoughts are with 200 people who died during #demonetization. Criminals like… https://t.co/0htmLZyUjt","0.00","0.00","NEGATIVE"
"Happy Baisakhi","sdrvr","RT @ranganaathan: Gurumurthy on how Demonetization has impacted Real Estate, Jobs https://t.co/1Yd0N9cNv7 via @PGurus1","0.20","0.30","POSITIVE"
"Jagan Nori","JaganNori","RT @SreeIyer1: 30-min talk, crisp &amp; informative on how Demonetization has taken the cash component out of Real Estate transactions https://…","0.23","0.36","POSITIVE"
"Casbbalchandhar","Casbbalchandha1","RT @rsprasad: Digital Payments initiative after demonetization, designed to reduce usage of cash and strengthen the footprint of Digital Ec…","0.00","0.00","NEGATIVE"
"वैभव बागड़ी","vbv_bagdi","RT @NKDeewan: @DevishaGarg BJP got 325 seats out of 403 and they said demonetization disaster and babaji ka thullu, Lol...I think intoleran…","0.00","0.00","NEGATIVE"
"OfficeofFARZI UPA","CongiCrooks","Economist S Gurumurthy on how Demonetization has impacted Real Estate, Jobs https://t.co/69P0TwvSOI via @SatyaVijayi","0.20","0.30","POSITIVE"
"Quaid-e-Azam","NKDeewan","@DevishaGarg BJP got 325 seats out of 403 and they said demonetization disaster and babaji ka thullu, Lol...I think… https://t.co/Us8NkkXZ4h","0.00","0.00","NEGATIVE"
"Pallavi","PallaviKadlebal","RT @SreeIyer1: 30-min talk, crisp &amp; informative on how Demonetization has taken the cash component out of Real Estate transactions https://…","0.23","0.36","POSITIVE"
"JP Koning","jp_koning","Narendra Modi got the idea for demonetization from this 1977 episode of M*A*S*H? https://t.co/phdL7VzfGI","0.00","0.00","NEGATIVE"
"Rahul Nanda","rahulpedia","RT @_YogendraYadav: Good news: Mr RBI Gov can speak!
Did anyone hear him speak on loan waiver for corporates? 
Or on demonetization?
https:…","0.88","0.60","POSITIVE"
"Ashish Fail","AshishNBT","RT @nilabh79: @AshishNBT demonetization actualy drove people to become "" smart""","0.21","0.64","POSITIVE"
"Kartik Athreya","KartikAthreya","RT @pGurus1: 30-min talk, crisp &amp; informative on how Demonetization has taken the cash component out of Real Estate transactions https://t.…","0.23","0.36","POSITIVE"
"मुजफ्फरपुरीदोहे","nilabh79","@AshishNBT demonetization actualy drove people to become "" smart""","0.21","0.64","POSITIVE"
"Luke Valentine💪🎅🏾","LukeValentine01","@wtfmig I'd argue that an equal number shied away from it in fear of demonetization. Damn, shame cuz I was hopin to… https://t.co/ENgDv4mrOH","0.00","0.25","NEGATIVE"
"Country Nash","CountryNash45","I liked a @YouTube video from @joeysalads https://t.co/X93aFQpb9f YOUTUBE REMOVES ADS! Demonetization","0.75","0.80","POSITIVE"
"Surya Pattanayak","SuryaPattanayak","RT @rsprasad: Digital Payments initiative after demonetization, designed to reduce usage of cash and strengthen the footprint of Digital Ec…","0.00","0.00","NEGATIVE"
"Alok Arya","aryaalok","RT @SreeIyer1: 30-min talk, crisp &amp; informative on how Demonetization has taken the cash component out of Real Estate transactions https://…","0.23","0.36","POSITIVE"
"Alok Arya","aryaalok","RT @msreeni: @sgurumurthy @rvaidya2000 @adhia03 Do u agree that ₹2000,500 to remain as we push for more transparency https://t.co/q2eJ3JJdQ…","0.50","0.50","POSITIVE"
"BK","BKaysac","GOOGLE, YOUTUBE WAGING 'DEMONETIZATION' WAR ON ALTERNATIVE MEDIA TO BANKRUPT INDEPENDENT JOURNALISM https://t.co/csXQJII2E0","0.00","0.13","NEGATIVE"
