name,screen_name,text,polarity,subjectivity,label
Beautyon,Beautyon_,"RT @jp_koning: During WWII Hawaiian banknotes were printed. If Japan invaded Hawaii, a quick demonetization would render them unusable by oâ€_",0.33,0.5,POSITIVE
Amol Patil,TheAmolPatil,"RT @attomeybharti: Headline blames demonetization, report says lack of supply due to staff shortage and year-end closing. _Ÿ_·_Ÿè»â€çâ™‚ï¸è https://t.câ€_",-0.13,0.38,NEGATIVE
Sridhar Kumar Kannam,SridharKKannam,"RT @attomeybharti: Headline blames demonetization, report says lack of supply due to staff shortage and year-end closing. _Ÿ_·_Ÿè»â€çâ™‚ï¸è https://t.câ€_",-0.13,0.38,NEGATIVE
Aravind Sai,Aravind8,RT @GreatGameIndia: Special issue on #DeMonetisation featuring our exclusive research on global #WarOnCash from an Indian perspective httpsâ€_,0.18,0.29,POSITIVE
the.common. man,anordinryindian,"RT @geetv79: How Demonetization Helped Govt Formationâù“The Loot Helped in MLA Shopping, Subverting Mandates @KilaFateh @rkhuria @gops333â€_",0,0,NEGATIVE
ZAIN RAJ,ZAIN_RAJ,"RT @whartonknows: How demonetization â€œcould change the face of the Indian economy."" https://t.co/TTPmNjeae4",0,0,NEGATIVE
tom watts,TomWatts21,India Oil Demand Shrinks for Third Month Amid Demonetization Drag,-0.05,0.04,NEGATIVE
Oil and Gas People,OilAndGasPeople,India Oil Demand Shrinks for Third Month Amid Demonetization Drag - Oil Industry News - Oil and Gas News https://t.co/jU96LV3UOP,-0.05,0.04,NEGATIVE
Shrinivasa Udipi,shrinivasa,"RT @PiyushGoyalOffc: We believe good economics makes good politics.It's reflected in all our actions, from demonetization to transparent e-â€_",0.7,0.6,POSITIVE
Gaurav Jain,gauravcam,How Demonetization Affected Travelers From Around The World https://t.co/dbuSSSYluO #lifehacks,0,0,NEGATIVE
Prerna Sharma,PrernaSharma_,"RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englisâ€_",0.03,0.51,POSITIVE
stealthtrdr,ronit9q,RT @GreatGameIndia: Special issue on #DeMonetisation featuring our exclusive research on global #WarOnCash from an Indian perspective httpsâ€_,0.18,0.29,POSITIVE
Samkit Shah,shahsamkit99,"RT @PiyushGoyalOffc: We believe good economics makes good politics.It's reflected in all our actions, from demonetization to transparent e-â€_",0.7,0.6,POSITIVE
Jared Nies,JaredTNies,"This youtube demonetization is sad, only the people lose. YouTube was a great exchange of ideas.",0.1,0.92,POSITIVE
Divine_Wrath,Nitro12346,I liked a @YouTube video https://t.co/1KAJc06TPn Quiting Youtube FIASCO &amp; DEMONETIZATION Ad Boycott EXPLAINED,0.6,0.8,POSITIVE
LALIT NARAYAN DUBEY,LALITMailme,@ModiLeDubega the size of the economy has been decreased by the value of all unrecovered currency under the event of demonetization scam??,-0.4,0.7,NEGATIVE
AAM Womaniya,whiterose02_wr,"@virkamu @ArvindKejriwal Then suddenly i heard demonetization, Modi &amp; immediately perked up...she sad the guru talkâ€_ https://t.co/OXTNB4RPb1",-0.25,0.75,NEGATIVE
Steel 360 Magazine,360Steel,Demonetization Impact was Short-lived: Tata Sponge MD https://t.co/yuVtv2Pwj8,0,0,NEGATIVE
Brad Shelton,Judo_Brad,@amazingatheist @YouTube Is the demonetization getting close enough for you to just bail on YouTube completely? Orâ€_ https://t.co/B6YYP9jqVz,0.05,0.45,POSITIVE
Ben,BenjaminChemist,"The great YouTube demonetization issue seems to be much less YouTube itself's fault, and much more adverts leaving.",0.38,0.44,POSITIVE
Kitty,krishanadvani,RT @mahcongress: Demonetization Effect : Double Whammy : IIP (Index of Industrial Production) contracts by 1.2% &amp; CPI (Consumer Price Indexâ€_,0,0,NEGATIVE
Soumyadipta Roy,soumodiptoroyy,Demonetization Effect : Double Whammy : IIP (Index of Industrial Production) contracts by 1.2% &amp; CPI (Consumer Price Index) rises to 3.81%,0,0,NEGATIVE
Reena,reenaa2017,RT @mahcongress: Demonetization Effect : Double Whammy : IIP (Index of Industrial Production) contracts by 1.2% &amp; CPI (Consumer Price Indexâ€_,0,0,NEGATIVE
PIYUSH,PIYUSH4BJP,"RT @attomeybharti: Headline blames demonetization, report says lack of supply due to staff shortage and year-end closing. _Ÿ_·_Ÿè»â€çâ™‚ï¸è https://t.câ€_",-0.13,0.38,NEGATIVE
Sonika Sharma,sonikasdutta,"RT @PiyushGoyalOffc: We believe good economics makes good politics.It's reflected in all our actions, from demonetization to transparent e-â€_",0.7,0.6,POSITIVE
Manuel Dsouza,Braveindianmax,RT @mahcongress: Demonetization Effect : Double Whammy : IIP (Index of Industrial Production) contracts by 1.2% &amp; CPI (Consumer Price Indexâ€_,0,0,NEGATIVE
Aditi Tomar,Aditi26tomar,Sonu Nigam reaction on demonetization: https://t.co/d1PNax1PWm via @YouTube,0,0,NEGATIVE
Manjula,Manvirhetoric,RT @satishkumarm2: For what??? @RBI ...to make aware how you are torturing the citizenry with your great ideas of demonetization and new baâ€_,0.4,0.48,POSITIVE
rainadoyle@yahoo.in,rashia707,RT @mahcongress: Demonetization Effect : Double Whammy : IIP (Index of Industrial Production) contracts by 1.2% &amp; CPI (Consumer Price Indexâ€_,0,0,NEGATIVE
Maciej ZiÃ_Å‚kowski,satoshiPL,RT @GreatGameIndia: .@ashwani_mahajan @s_navroop @WG_Burton @AnkitLal Exclusive research on the global #WarOnCash from an Indian perspectivâ€_,0,0,NEGATIVE
Sakshi,Sakshii82,RT @mahcongress: Demonetization Effect : Double Whammy : IIP (Index of Industrial Production) contracts by 1.2% &amp; CPI (Consumer Price Indexâ€_,0,0,NEGATIVE
Great Game India,GreatGameIndia,.@ashwani_mahajan @s_navroop @WG_Burton @AnkitLal Exclusive research on the global #WarOnCash from an Indian perspeâ€_ https://t.co/43FUL9VYp2,0,0,NEGATIVE
AAM Womaniya,whiterose02_wr,"Yes no reason for BJP to win UP after Demonetization disaster,UP rigging to save Modi,Punjab rigging to protect staâ€_ https://t.co/vu76UNzWXu",0.8,0.4,POSITIVE
Rashi,Raashibg,RT @mahcongress: Demonetization Effect : Double Whammy : IIP (Index of Industrial Production) contracts by 1.2% &amp; CPI (Consumer Price Indexâ€_,0,0,NEGATIVE
Madhukar,Madhukar2117,RT @mahcongress: Demonetization Effect : Double Whammy : IIP (Index of Industrial Production) contracts by 1.2% &amp; CPI (Consumer Price Indexâ€_,0,0,NEGATIVE
Snehal,hpsneh,"@sardesairajdeep Modi has genuine fans who see his good work, LPG, electrification, demonetization, yemen rescue, toilets, hackathon etc",0.55,0.55,POSITIVE
Baban Gaikwad,BabanGaikwad12,RT @mahcongress: Demonetization Effect : Double Whammy : IIP (Index of Industrial Production) contracts by 1.2% &amp; CPI (Consumer Price Indexâ€_,0,0,NEGATIVE
à_°à__à_œà¥‡à_¶ à_¶à_°à¥çà_®à__ _Ÿ‡®_Ÿ‡_,IRaajeshSharma,"RT @PiyushGoyalOffc: We believe good economics makes good politics.It's reflected in all our actions, from demonetization to transparent e-â€_",0.7,0.6,POSITIVE
Arijit Saha,BaBaKiGuFaa,"RT @attomeybharti: Headline blames demonetization, report says lack of supply due to staff shortage and year-end closing. _Ÿ_·_Ÿè»â€çâ™‚ï¸è https://t.câ€_",-0.13,0.38,NEGATIVE
sudhir,126Sudhir,RT @mahcongress: Demonetization Effect : Double Whammy : IIP (Index of Industrial Production) contracts by 1.2% &amp; CPI (Consumer Price Indexâ€_,0,0,NEGATIVE
akramansari,akraman65942826,RT @mahcongress: Demonetization Effect : Double Whammy : IIP (Index of Industrial Production) contracts by 1.2% &amp; CPI (Consumer Price Indexâ€_,0,0,NEGATIVE
Blackjack,JBlackjackP,YouTube demonetization &amp; Patreon VLOG Update 1 https://t.co/7klzmfVrL6 via @YouTube,0,0,NEGATIVE
Marvin,Marvin1270,RT @mahcongress: Demonetization Effect : Double Whammy : IIP (Index of Industrial Production) contracts by 1.2% &amp; CPI (Consumer Price Indexâ€_,0,0,NEGATIVE
Deepak Maurya,imdpem,"@khushiS23111861 @BlueToothBites firse try karo, type ""child trafficking demonetization"" as search query...._Ÿ˜‚",0,0,NEGATIVE
sanjeev,ca_sanjeevgodha,"RT @PiyushGoyalOffc: We believe good economics makes good politics.It's reflected in all our actions, from demonetization to transparent e-â€_",0.7,0.6,POSITIVE
Malkapur,bccmalkapur1,RT @mahcongress: Demonetization Effect : Double Whammy : IIP (Index of Industrial Production) contracts by 1.2% &amp; CPI (Consumer Price Indexâ€_,0,0,NEGATIVE
Naik Tulshiram,naiktulshiram,RT @mahcongress: Demonetization Effect : Double Whammy : IIP (Index of Industrial Production) contracts by 1.2% &amp; CPI (Consumer Price Indexâ€_,0,0,NEGATIVE
Rathod,_Rathod,"@dhume Sir have you done any analysis/judging/debate on Demonetization post UP Elections as you promised on NDTV?Please share. Thank You.",0,0,NEGATIVE
P.r Meghwanshi,meghwanshi_p,"RT @PiyushGoyalOffc: We believe good economics makes good politics.It's reflected in all our actions, from demonetization to transparent e-â€_",0.7,0.6,POSITIVE
Shantanu Kasta,Shantanu_Kasta,"@since1989_11_1 @timesofindia @MVenkaiahNaidu Sorry bro, but how, even i serve a job in a company but demonetizatioâ€_ https://t.co/xgUc7w9QlY",-0.5,1,NEGATIVE
Naishadh Vyas,naishadhvyas,"RT @geetv79: How Demonetization Helped Govt Formationâù“The Loot Helped in MLA Shopping, Subverting Mandates @KilaFateh @rkhuria @gops333â€_",0,0,NEGATIVE
Geet Varun,geetv79,"RT @geetv79: How Demonetization Helped Govt Formationâù“The Loot Helped in MLA Shopping, Subverting Mandates @KilaFateh @rkhuria @gops333â€_",0,0,NEGATIVE
Deepak Maurya,imdpem,"@khushiS23111861 @BlueToothBites government has a very successful initiative for this,child trafficking biz broken post demonetization..",0.29,0.7,POSITIVE
avantika,Abby54469868,"RT @hi_paresh: Last goalpost of demonetization was ""less cash economy"". Going for a royal toss. CAG should audit.@IndiaExplained @sanjayuvâ€_",-0.08,0.07,NEGATIVE
Biranchi Narayan,bnmallick,"RT @hi_paresh: Last goalpost of demonetization was ""less cash economy"". Going for a royal toss. CAG should audit.@IndiaExplained @sanjayuvâ€_",-0.08,0.07,NEGATIVE
EconBus_teach,LyonetteHelen,RT @tutor2uGeoff: Tonight's free webinar (7pm) is on the Indian economy and will focus on supply-side reforms including demonetization httpâ€_,0.4,0.8,POSITIVE
Priscilla Li,PRISisPR,"RT @DeFotis: Investor Jim Rogers Says Avoid #India, Buy #Russia https://t.co/DsiATXBoIz #EmergingMarket $RSX #currency #demonetization @barâ€_",0,0,NEGATIVE
GHOSTCRAB,JIBCAMERA,@RealAlexJones @MarkDice @PrisonPlanet @Lukewearechange @Lauren_Southern @Cernovich When does @YouTube demonetization class-action begin?,0,0,NEGATIVE
sunnyps,sunnyps11,RT @mahcongress: Demonetization Effect : Double Whammy : IIP (Index of Industrial Production) contracts by 1.2% &amp; CPI (Consumer Price Indexâ€_,0,0,NEGATIVE
à_¸à_‚à_ªà¥‚à_°à¥çà_£ à_•à¥çà_°à__à_‚à__à_¿# BJP,jaiprakashshah2,"RT @PiyushGoyalOffc: We believe good economics makes good politics.It's reflected in all our actions, from demonetization to transparent e-â€_",0.7,0.6,POSITIVE
Dimitra DeFotis,DeFotis,"Investor Jim Rogers Says Avoid #India, Buy #Russia https://t.co/DsiATXBoIz #EmergingMarket $RSX #currency #demonetization @barronsonline",0,0,NEGATIVE
sonu,126_sonu,RT @mahcongress: Demonetization Effect : Double Whammy : IIP (Index of Industrial Production) contracts by 1.2% &amp; CPI (Consumer Price Indexâ€_,0,0,NEGATIVE
James Jimmy Cieloha,jamesjimcie,RT @SpencerKarter: #YouTube #Commentary: If #YouTubers Had A #Union https://t.co/3KKYif8aBv via @YouTube #Demonetized #Demonetization #YouTâ€_,0,0,NEGATIVE
~Nitesh Ojha,since1989_11_1,@Shantanu_Kasta @timesofindia @MVenkaiahNaidu Jewellery sector became super rich on demonetization in jst 2 hr by aâ€_ https://t.co/z6wY5IG9P6,0.35,0.71,POSITIVE
Joseph DeLuna,jodeluna,Youtube TV + Demonetization of Truth https://t.co/jAkEVbNRsl via @YouTube,0,0,NEGATIVE
CK9C,ChaoticK9,@JTMachinima WHAAAT?? That's messed up @YouTube - don't go after musicians with that demonetization crap _Ÿ˜_,-0.8,0.8,NEGATIVE
à_¸à¥Åà_¬à¥‹à_§ à_¶à__à_¸à¥çà__à¥çà_°à¥€,subodhsastri,"RT @PiyushGoyalOffc: We believe good economics makes good politics.It's reflected in all our actions, from demonetization to transparent e-â€_",0.7,0.6,POSITIVE
Rahul Chauhan,AgricosRahul,"@timesofindia Today Oil prices got ""Demonetization"" effect: Prices changes Everyday just like rules kept changing in that era@roshankar",-0.2,0.6,NEGATIVE
manavsaraf,manavsaraf,@SriniSivabalan gold -  u cant blame people converting cash to gold if u do surprise demonetization actions. india is a cash economy.,0,0,NEGATIVE
BitcoinTeo,BitcoinTeo,MegaUpload 2  Bitcache Kim Dotcom goes after YT  https://t.co/8KQ2mv47ps - @Youtube demonetization just in time - PERFECT STORM #btc #eth,1,1,POSITIVE
Shubham  Amdhare,shubhamamdhare,RT @ShashiTharoor: My question in parliament on the impact of #demonetization on fishermen in Kerala and along India's coast https://t.co/Eâ€_,0,0,NEGATIVE
#à_°à__à_œà_•à¥Åà_®à__à_° à_ªà__à_¨à¥çà_¡à¥‡à_¯_Ÿ‡®,RajkumaarPandey,"RT @PiyushGoyalOffc: We believe good economics makes good politics.It's reflected in all our actions, from demonetization to transparent e-â€_",0.7,0.6,POSITIVE
Rashtravadi,Rashtravadi1,"RT @PiyushGoyalOffc: We believe good economics makes good politics.It's reflected in all our actions, from demonetization to transparent e-â€_",0.7,0.6,POSITIVE
Srividya,srividya23,"RT @attomeybharti: Headline blames demonetization, report says lack of supply due to staff shortage and year-end closing. _Ÿ_·_Ÿè»â€çâ™‚ï¸è https://t.câ€_",-0.13,0.38,NEGATIVE
~Nitesh Ojha,since1989_11_1,@timesofindia @MVenkaiahNaidu BJP did Demonetization scam feeded Rich jewellery brands by making fool to public proof if m wrong..,-0.04,0.57,NEGATIVE
chandra prasad patra,CpdhonPrasad68,"RT @PiyushGoyalOffc: We believe good economics makes good politics.It's reflected in all our actions, from demonetization to transparent e-â€_",0.7,0.6,POSITIVE
Mukunda,Mukunda1973,RT @chakshi_j7: @narendramodi @PMOIndia if demonetization can happen why not stop #PrivateSchoolFeeHikeAtrocity ...u r d hope @bjparvind,0,0,NEGATIVE
dinesh sahay,dineshsahay,"RT @PiyushGoyalOffc: We believe good economics makes good politics.It's reflected in all our actions, from demonetization to transparent e-â€_",0.7,0.6,POSITIVE
Vishal Dwivedi,vishaldwivedi69,"@RaashidRaja @MayankTiwari011 @Sanjay_Dixit So that, they could avoid any chance of demand for demonetization by people of Pakistan.",0,0,NEGATIVE
TropicalTanner,TropicalTanner,"RT @PiyushGoyalOffc: We believe good economics makes good politics.It's reflected in all our actions, from demonetization to transparent e-â€_",0.7,0.6,POSITIVE
Amitabha Bandyopadhy,abandopa,@vivekbadkur3 I would still say GoI should sanction the 3850 crore for VVPAT without any delay. A whole lot more waâ€_ https://t.co/vatF7v4fW5,0.35,0.45,POSITIVE
The Arcane Warrior,TheYagathologis,YouTube's 'Advertiser-Friendly' Demonetization Scheme Will Ruin the Site https://t.co/AiAbXiA6ZD,0,0,NEGATIVE
ANIL J,aniljharbade2,"RT @PiyushGoyalOffc: We believe good economics makes good politics.It's reflected in all our actions, from demonetization to transparent e-â€_",0.7,0.6,POSITIVE
Mandy MacLean,bacnetreatments,"Google, YouTube waging ""demonetization"" WAR on alternative media to bankrupt independent journalismâ€_ https://t.co/6LuohqhlCL",0,0.13,NEGATIVE
"Girls Like Guns, Too",GirlsLikeGuns2,I liked a @YouTube video https://t.co/bRCsZL03M3 YouTube demonetization &amp; Patreon VLOG Update 1,0.6,0.8,POSITIVE
DirectDilSe,TheSaneMind,"RT @attomeybharti: Headline blames demonetization, report says lack of supply due to staff shortage and year-end closing. _Ÿ_·_Ÿè»â€çâ™‚ï¸è https://t.câ€_",-0.13,0.38,NEGATIVE
American Tammie,tammiejwilliams,RT @MarkDice: The ads appearing on offensive YouTube videos that slip by the demonetization system is 1/1000th of a percent.  #YouTubeIsDead,0,0,NEGATIVE
Manish Upreti,manishupreti9,"RT @PiyushGoyalOffc: We believe good economics makes good politics.It's reflected in all our actions, from demonetization to transparent e-â€_",0.7,0.6,POSITIVE
Mumukshu à_®à¥Åà_®à¥Åà_•à¥çà_·à¥Å,mumukshu87,"RT @attomeybharti: Headline blames demonetization, report says lack of supply due to staff shortage and year-end closing. _Ÿ_·_Ÿè»â€çâ™‚ï¸è https://t.câ€_",-0.13,0.38,NEGATIVE
Viral Brahmbhatt,2181Viral,"RT @PiyushGoyalOffc: We believe good economics makes good politics.It's reflected in all our actions, from demonetization to transparent e-â€_",0.7,0.6,POSITIVE
